source_file,battery_id,start_time,ambient_temperature,charge_duration,max_temp_charge
00698.csv,B0046,[2010.       8.      11.       7.      12.      27.125],4,10809.375,13.560435846040848
00700.csv,B0046,[2010.       8.      11.      11.      31.      14.703],4,10803.938,14.50936386335481
00703.csv,B0046,[2010.       8.      11.      16.      25.      13.593],4,10802.313,9.058792390700829
00707.csv,B0046,[2010.      8.     12.     14.     27.     15.14],4,10807.516,8.906166673111327
00710.csv,B0046,[2010.       8.      12.      19.      22.      39.406],4,10804.64,13.69629801769288
00712.csv,B0046,[2010.       8.      12.      23.      40.      56.125],4,10807.093999999996,13.627671981515771
00714.csv,B0046,[2010.       8.      13.       3.      58.       7.187],4,10803.235,14.175755722127471
00716.csv,B0046,[2010.       8.      13.       8.      14.      54.843],4,10805.453,14.561398475035936
00719.csv,B0046,[2010.       8.      13.      12.      27.      18.593],4,10806.078,8.294151193169126
00723.csv,B0046,[2010.       8.      16.      12.      56.      14.546],4,10806.641,9.03319178162539
00726.csv,B0046,[2010.       8.      16.      17.      53.      19.203],4,10807.969,13.574846790146095
00728.csv,B0046,[2010.       8.      16.      22.      13.       2.812],4,10809.593999999996,13.64978387280792
00730.csv,B0046,[2010    8   17    2   32   20],4,10804.109,13.486366811933427
00732.csv,B0046,[2010.       8.      17.       6.      50.      25.203],4,10810.344,14.316772010775503
00735.csv,B0046,[2010.       8.      17.      11.      43.      58.265],4,10808.891,8.961521656486461
00737.csv,B0043,[2010.       6.       3.      18.      29.      28.093],22,5080.078,23.571297692640734
00740.csv,B0043,[2010.       6.       3.      21.      28.      23.343],22,10803.703999999998,33.64669336002957
00742.csv,B0043,[2.0100e+03 6.0000e+00 4.0000e+00 1.0000e+00 2.5000e+01 3.9953e+01],22,10802.781,33.37578911929969
00744.csv,B0043,[2010.       6.       4.       5.      22.      11.609],22,10802.468,33.63010057861451
00746.csv,B0043,[2010.       6.       4.       9.      18.      10.125],22,10802.39,34.09595672700282
00749.csv,B0043,[2010.       6.       4.      13.      49.      16.656],22,10802.547,27.637315293771184
00752.csv,B0043,[2010.       6.       4.      18.      11.      41.437],22,10513.953,33.79796309653685
00754.csv,B0043,[2.0100e+03 6.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 2.3046e+01],22,10805.0,35.467673658172735
00756.csv,B0043,[2.0100e+03 6.0000e+00 5.0000e+00 1.0000e+00 5.5000e+01 3.7531e+01],22,10804.266,35.33863665711668
00758.csv,B0043,[2010.       6.       5.       5.      49.      38.281],22,10803.594,34.8331220023317
00761.csv,B0043,[2010.       6.       5.      10.      19.      11.203],22,10802.406,26.783840311074258
00764.csv,B0043,[2010.      6.      5.     14.     48.     40.64],22,10805.516,34.705656233174764
00766.csv,B0043,[2010.       6.       5.      18.      42.      16.578],22,10804.578,34.799501521572445
00768.csv,B0043,[2010.       6.       5.      22.      35.      48.546],22,10802.781000000004,34.562751461728446
00770.csv,B0043,[2.010e+03 6.000e+00 6.000e+00 2.000e+00 2.900e+01 1.406e+00],22,10803.484,34.71721177428733
00773.csv,B0043,[2010.       6.       6.       6.      57.      56.937],22,10803.953,26.607998346453872
00776.csv,B0043,[2.01e+03 6.00e+00 6.00e+00 1.10e+01 2.70e+01 8.12e-01],22,10802.313,34.47807236441817
00778.csv,B0043,[2010.       6.       6.      15.      20.       3.984],22,10802.547,34.386138300047726
00780.csv,B0043,[2010.       6.       6.      19.      12.      55.125],22,10805.141,34.31542905895985
00782.csv,B0043,[2010.       6.       6.      23.       5.      46.734],22,10802.875,34.260795592909766
00785.csv,B0043,[2010.       6.       7.       3.      34.       7.015],22,10803.204,26.65223090573239
00789.csv,B0043,[2010.       6.       7.      15.      25.      45.109],22,10803.672,27.40458956348636
00792.csv,B0043,[2010.       6.       7.      19.      54.      42.406],22,10803.109,35.49731062124874
00794.csv,B0043,[2010.       6.       7.      23.      47.      48.609],22,10803.687000000004,35.35598187834858
00796.csv,B0043,[2010.       6.       8.       3.      40.      37.515],22,10805.016,35.22001546111849
00798.csv,B0043,[2010.       6.       8.       7.      33.       6.734],22,10802.484,35.34394887318136
00801.csv,B0043,[2.010e+03 6.000e+00 8.000e+00 1.200e+01 1.000e+00 9.765e+00],22,10804.281,27.726194047834746
00804.csv,B0043,[2010.       6.       8.      16.      29.      29.609],22,10806.0,35.39687599315163
00806.csv,B0043,[2010.       6.       8.      20.      21.      58.343],22,10803.312,35.613961269530755
00808.csv,B0043,[2010.       6.       9.       0.      14.      12.203],22,10806.016,35.47595935359682
00810.csv,B0043,[2010.       6.       9.       4.       6.       7.312],22,10802.829,35.739367423263246
00813.csv,B0043,[2010.       6.       9.       8.      33.      48.203],22,10802.265,27.673910140867378
00816.csv,B0043,[2.0100e+03 6.0000e+00 9.0000e+00 1.3000e+01 1.0000e+00 3.0656e+01],22,10805.875,35.089609112126794
00818.csv,B0043,[2010.       6.       9.      16.      53.      21.828],22,10804.343,35.394409369224675
00820.csv,B0043,[2.01e+03 6.00e+00 9.00e+00 2.00e+01 4.50e+01 4.68e-01],22,10805.5,35.23311134460008
00822.csv,B0043,[2010.       6.      10.       0.      36.      17.703],22,10803.484,34.87896847206367
00825.csv,B0043,[2010.       6.      10.       5.       3.       7.312],22,10805.328,27.186812707178827
00828.csv,B0043,[2010.       6.      10.       9.      30.      14.218],22,10805.453,34.845696304787715
00830.csv,B0043,[2010.       6.      10.      13.      21.      20.703],22,10806.391,35.475693109577854
00832.csv,B0043,[2010.       6.      10.      17.      12.      28.187],22,10805.922,35.383640618754164
00834.csv,B0043,[2010.       6.      10.      21.       3.      21.109],22,10805.39,35.24258481778586
00837.csv,B0043,[2.0100e+03 6.0000e+00 1.1000e+01 1.0000e+00 2.9000e+01 3.6015e+01],22,10803.094,27.30932056956777
00841.csv,B0043,[2010.      6.     11.     13.     12.     12.39],4,10806.266,6.1275011966890025
00844.csv,B0043,[2010.       6.      11.      17.       7.      40.968],4,10803.094,6.866361113998969
00846.csv,B0043,[2010.      6.     11.     20.     26.     56.39],4,10805.765,6.530742951627768
00848.csv,B0043,[2010.       6.      11.      23.      46.       5.703],4,8483.202999999994,6.457254260055558
00850.csv,B0043,[2010.       6.      16.      11.       9.      50.781],4,10803.406,6.229454977282889
00853.csv,B0043,[2010.       6.      16.      15.       6.       5.515],4,10806.531,6.644748315586559
00855.csv,B0043,[2010.      6.     16.     18.     26.     18.14],4,10803.828,6.409504088446808
00857.csv,B0043,[2010.       6.      16.      21.      46.      19.531],4,10805.687000000004,6.332474800659244
00859.csv,B0043,[2.01e+03 6.00e+00 1.70e+01 1.00e+00 0.00e+00 3.05e+01],4,9426.047,6.292721779547927
00862.csv,B0043,[2010.       6.      17.       4.      33.      29.468],4,10802.828,6.178716009539013
00865.csv,B0043,[2010.       6.      17.       8.      29.      16.421],4,10806.515,6.6874040187988655
00867.csv,B0043,[2010.       6.      17.      11.      49.      12.546],4,10806.563,6.659120075751061
00869.csv,B0043,[2010.       6.      17.      15.       8.      49.234],4,10805.016,6.251625255305149
00871.csv,B0043,[2010.       6.      17.      18.      28.      39.562],4,10803.234,6.886877884099849
00874.csv,B0043,[2010.       6.      17.      22.      24.       6.937],4,10804.39,6.207539011276482
00877.csv,B0043,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.9000e+01 4.1687e+01],4,10805.093,6.322702387830821
00879.csv,B0043,[2010.       6.      18.       5.      39.      17.937],4,10803.343,6.532899202837024
00881.csv,B0043,[2010.       6.      18.       8.      58.      45.468],4,10804.438,6.251060693243228
00883.csv,B0043,[2010.       6.      18.      12.      18.      17.218],4,10805.344,6.584339494481034
00886.csv,B0043,[2010.       6.      18.      16.      13.      28.609],4,10803.656,6.294152395169733
00889.csv,B0043,[2010.       6.      18.      20.       8.      41.406],4,10804.406,6.626338081966352
00891.csv,B0043,[2010.       6.      18.      23.      27.      58.265],4,10804.733999999997,6.302224751853333
00893.csv,B0043,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 4.0000e+01 5.4296e+01],4,10803.687,6.328585368747628
00895.csv,B0043,[2010.       6.      19.       5.      53.      27.375],4,10496.5,6.374967961697977
00898.csv,B0043,[2010.       6.      19.       9.      36.      31.031],4,10132.125,6.22489316120491
00902.csv,B0043,[2010.       6.      21.      16.      14.      26.265],4,10806.375,6.277112307731992
00905.csv,B0043,[2010.       6.      21.      20.      10.      25.609],4,10805.687,6.32441593453
00907.csv,B0043,[2010.      6.     21.     23.     30.     14.39],4,10807.125,6.598247928698309
00909.csv,B0043,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 4.3000e+01 2.4468e+01],4,10806.219,6.340952010901764
00911.csv,B0043,[2010.       6.      22.       6.       3.      34.828],4,10804.937,6.905931592584774
00914.csv,B0043,[2010.       6.      22.       9.      58.      57.593],4,10806.062,6.175724774526226
00917.csv,B0043,[2010.       6.      22.      13.      54.      23.468],4,10806.281,6.677311090181903
00919.csv,B0043,[2010    6   22   17   13   51],4,10803.813,6.586049909387342
00921.csv,B0043,[2010.       6.      22.      20.      33.      19.343],4,10805.718,6.720920432498334
00923.csv,B0043,[2010.       6.      22.      23.      52.      40.015],4,10807.077999999994,6.920131367891099
00926.csv,B0043,[2010.       6.      23.       3.      47.      41.593],4,10804.672,6.223600589763112
00929.csv,B0043,[2010.       6.      23.       7.      42.      56.171],4,10804.688,6.677323929043646
00931.csv,B0043,[2.0100e+03 6.0000e+00 2.3000e+01 1.1000e+01 1.0000e+00 5.9171e+01],4,10803.297,6.558668280760351
00933.csv,B0043,[2010.       6.      23.      14.      18.      20.062],4,10807.219,6.561015306180472
00935.csv,B0043,[2010.       6.      23.      17.      31.      13.656],4,10802.344,6.367490508798421
00938.csv,B0043,[2010.       6.      23.      21.      11.      42.187],4,4877.25,6.24312320092498
00941.csv,B0043,[2010.       6.      23.      23.      13.      26.015],4,4091.172000000006,7.893581716449819
00943.csv,B0043,[2.010e+03 6.000e+00 2.400e+01 0.000e+00 2.600e+01 1.515e+00],4,3046.829,9.072391508832103
00945.csv,B0043,[2.0100e+03 6.0000e+00 2.4000e+01 1.0000e+00 2.1000e+01 2.5375e+01],4,3301.0,9.666790854091367
00947.csv,B0043,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 2.0000e+01 5.1375e+01],4,3004.844,7.470449600455194
00950.csv,B0043,[2010.       6.      24.       3.      51.      11.234],4,3752.781,6.136545294154151
00954.csv,B0043,[2010.       6.      25.      20.      55.      56.234],4,10807.359,8.795929446378274
00957.csv,B0043,[2.0100e+03 6.0000e+00 2.6000e+01 2.0000e+00 9.0000e+00 4.6062e+01],4,10803.25,10.1775420595019
00959.csv,B0043,[2010.       6.      26.       6.      47.       6.703],4,10805.14,10.766172385787042
00961.csv,B0043,[2010.       6.      26.      11.      23.      55.578],4,10802.829,10.105785566585643
00963.csv,B0043,[2010.       6.      26.      15.      59.      50.812],4,10802.656,10.19771714924704
00966.csv,B0043,[2010.      6.     26.     21.     11.     21.39],4,10803.047000000006,8.598445605016577
00969.csv,B0043,[2.0100e+03 6.0000e+00 2.7000e+01 2.0000e+00 2.2000e+01 1.3843e+01],4,10802.312,9.642614737525658
00971.csv,B0043,[2.01e+03 6.00e+00 2.70e+01 6.00e+00 5.70e+01 5.15e-01],4,10802.484,9.45315859467021
00973.csv,B0043,[2010.       6.      27.      11.      31.      20.968],4,10802.266,8.744596592723743
00975.csv,B0043,[2010.       6.      27.      16.       5.      16.625],4,10803.234,10.622668733630734
00978.csv,B0043,[2010.      6.     27.     21.     14.     40.64],4,10807.89,8.523394607722713
00981.csv,B0043,[2.0100e+03 6.0000e+00 2.8000e+01 2.0000e+00 2.3000e+01 3.4531e+01],4,10803.938,10.472392946002463
00983.csv,B0043,[2010.       6.      28.       6.      56.      15.671],4,10807.062,9.990632078017224
00985.csv,B0043,[2010.       6.      28.      11.      28.      20.734],4,10806.157,9.813143379978053
00987.csv,B0043,[2010.       6.      28.      15.      59.      45.656],4,10804.781,9.520546229020956
00990.csv,B0043,[2010.       6.      28.      21.       6.      40.062],4,10808.187000000004,8.480389649517344
00993.csv,B0043,[2.0100e+03 6.0000e+00 2.9000e+01 2.0000e+00 1.3000e+01 2.3796e+01],4,10805.625,9.329700108341443
00995.csv,B0043,[2010.     6.    29.     6.    43.    33.5],4,10805.5,8.940998769001832
00997.csv,B0043,[2010.       6.      29.      11.      13.      20.578],4,10803.016,8.685296959070875
00999.csv,B0043,[2010.      6.     29.     15.     42.     37.75],4,10803.875,9.180683652500887
01002.csv,B0043,[2010.       6.      29.      20.      47.      12.671],4,10807.344,8.554486239681019
01005.csv,B0043,[2.0100e+03 6.0000e+00 3.0000e+01 1.0000e+00 5.1000e+01 5.2468e+01],4,10805.812,9.469044225676551
01007.csv,B0043,[2010.       6.      30.       6.      20.       3.859],4,10804.172,9.057655673900555
01009.csv,B0043,[2010.       6.      30.      10.      47.      43.109],4,10803.296,9.040070474105034
01011.csv,B0043,[2010.      6.     30.     15.     14.     54.75],4,9991.187,9.046012782089583
01014.csv,B0032,[2009.       4.       7.      16.      58.      34.156],43,9888.75,57.06170278543699
01016.csv,B0032,[2009.       4.       7.      20.      14.      29.375],43,9764.735,58.36103373055558
01018.csv,B0032,[2009.       4.       7.      23.      28.       3.703],43,9742.437999999996,58.50851345394927
01020.csv,B0032,[2.009e+03 4.000e+00 8.000e+00 2.000e+00 4.100e+01 7.921e+00],43,9674.14,58.7263855829587
01023.csv,B0032,[2009.       4.       8.       6.      28.      36.156],43,9801.422,46.28170259947119
01026.csv,B0032,[2009.      4.      9.     10.     54.     17.39],43,9517.672,58.93524793840084
01028.csv,B0032,[2009.       4.       9.      14.       3.      18.031],43,9500.375,58.998388286481074
01030.csv,B0032,[2009.       4.       9.      17.      11.      50.437],43,9474.375,59.1684485684811
01032.csv,B0032,[2009.       4.       9.      20.      19.      45.546],43,9446.969,59.1424747474419
01035.csv,B0032,[2.0090e+03 4.0000e+00 1.0000e+01 0.0000e+00 2.0000e+00 4.6968e+01],43,9648.516,46.368890123929816
01038.csv,B0032,[2009.       4.      10.      13.      17.      58.593],43,9315.61,59.364637199660656
01040.csv,B0032,[2009.       4.      10.      16.      23.      10.515],43,9290.016,58.874000139777394
01042.csv,B0032,[2009.       4.      10.      19.      27.      45.515],43,9274.812,58.98847280250583
01044.csv,B0032,[2009.       4.      10.      22.      31.      53.968],43,9327.077999999994,58.95213722407075
01047.csv,B0032,[2.0090e+03 4.0000e+00 1.1000e+01 2.0000e+00 1.2000e+01 3.6406e+01],43,9473.437,46.43490727043025
01050.csv,B0032,[2009.       4.      13.      10.      20.       8.484],43,9249.172,59.88480251422224
01052.csv,B0032,[2009.       4.      13.      13.      24.      13.625],43,9276.188,59.36559655889547
01054.csv,B0032,[2009.       4.      13.      16.      28.      34.562],43,9297.734,59.40752319398857
01056.csv,B0032,[2009.       4.      13.      19.      33.       4.687],43,9333.438,59.593605864808254
01059.csv,B0032,[2009.       4.      13.      23.      13.      50.234],43,9377.641000000003,46.50529749732045
01062.csv,B0032,[2.0090e+03 4.0000e+00 1.4000e+01 1.1000e+01 1.0000e+00 4.9609e+01],43,9200.078,59.63674278824714
01064.csv,B0032,[2009.       4.      14.      14.       4.      40.828],43,9216.281,59.258447796188655
01066.csv,B0032,[2009.       4.      14.      17.       7.      34.421],43,9244.75,59.3085664702357
01068.csv,B0032,[2009.       4.      14.      20.      10.      51.968],43,9233.563,59.284656159335626
01071.csv,B0032,[2009.     4.    14.    23.    49.    38.5],43,9306.797000000006,46.52981437437011
01074.csv,B0032,[2009.       4.      15.      15.      26.      47.046],43,9228.125,59.44359826694643
01076.csv,B0032,[2009.       4.      15.      18.      29.      47.312],43,9122.188,58.879234299247685
01078.csv,B0032,[2009.      4.     15.     21.     30.     55.25],43,9176.562999999996,58.81505419791299
01080.csv,B0032,[2009.      4.     16.      0.     32.     43.25],43,9170.625,59.01538023620581
01083.csv,B0032,[2009.       4.      16.       4.      10.       5.609],43,9317.781,46.52462725929578
01086.csv,B0032,[2009.       4.      16.      10.      41.      20.125],43,9136.687,59.45793504317822
